uwYear,gender,carType,carCat,job,age,nYears,carVal,cover,density,claimSizeMD
2009,Female,C,Medium,Self-employed,37,1,12335,1,60,226
2009,Male,C,Small,Housewife,57,0,6145,1,187,165
2009,Male,A,Small,Self-employed,44,9,18055,0,47,244
2009,Female,D,Small,Employed,22,8,9935,1,182,507
2009,Male,A,Medium,Housewife,29,2,25955,1,115,1751
2009,Female,E,Small,Unemployed,46,8,15675,1,66,999
2009,Male,B,Small,Housewife,39,1,8050,1,270,290
2009,Male,B,Small,Unemployed,27,1,20145,0,124,1651
2009,Female,B,Medium,Retired,61,4,10205,0,112,669
2009,Male,C,Medium,Self-employed,46,10,39290,1,153,263
2009,Male,B,Medium,Unemployed,20,5,7545,0,167,2120
2009,Male,B,Large,Housewife,29,8,26420,1,94,1584
2009,Male,B,Medium,Employed,37,12,7155,1,250,225
2009,Female,E,Medium,Self-employed,50,12,1400,1,139,1627
2009,Male,A,Large,Unemployed,45,12,8660,0,249,351
2009,Male,A,Small,Employed,20,1,15995,1,27,735
2009,Male,A,Medium,Self-employed,19,5,16350,1,140,2279
2009,Male,B,Small,Housewife,22,2,18530,0,113,3872
2009,Male,D,Small,Employed,18,2,49760,0,239,5763
2009,Female,D,Medium,Employed,45,1,45080,0,219,2
2009,Male,D,Small,Housewife,30,12,18325,1,34,1132
2009,Male,B,Large,Unemployed,18,0,14680,1,271,2126
2009,Female,E,Large,Employed,48,1,7130,0,73,134
2009,Male,E,Large,Employed,24,6,27550,0,216,2008
2009,Female,A,Small,Housewife,24,0,15785,1,51,206
2009,Male,C,Small,Employed,23,5,23175,0,107,5407
2009,Male,A,Large,Self-employed,47,4,15225,1,190,472
2009,Male,E,Small,Self-employed,38,0,9895,0,36,1478
2009,Male,E,Medium,Housewife,59,5,9755,0,238,117
2009,Male,D,Small,Housewife,19,14,21845,0,64,165
2009,Male,D,Small,Employed,18,0,12330,0,148,188
2009,Male,A,Small,Employed,36,13,11120,0,212,1075
2009,Female,E,Large,Self-employed,50,0,16960,1,28,1313
2009,Male,D,Small,Employed,19,4,17150,0,99,1043
2009,Female,A,Large,Self-employed,51,2,8010,1,225,442
2009,Female,A,Large,Employed,20,12,15390,1,59,71
2009,Male,B,Large,Self-employed,26,0,4475,0,72,574
2009,Male,D,Medium,Employed,30,6,16695,0,206,1804
2009,Female,D,Small,Housewife,37,2,6575,1,178,82
2009,Male,E,Large,Retired,63,3,19285,1,296,594
2009,Male,B,Medium,Self-employed,43,15,18800,1,67,365
2009,Male,B,Medium,Employed,40,2,6820,1,284,1972
2009,Male,C,Large,Employed,26,4,13370,0,18,167
2009,Male,B,Large,Employed,28,0,9690,0,163,289
2009,Male,B,Large,Unemployed,25,6,10070,0,276,44
2009,Female,E,Small,Housewife,26,1,29650,1,160,630
2009,Male,D,Large,Housewife,62,12,13945,0,259,2038
2009,Male,E,Small,Employed,29,6,19465,1,30,262
2009,Female,B,Medium,Housewife,37,1,15540,1,284,608
2009,Female,B,Small,Employed,19,3,9210,0,107,1405
2009,Male,E,Large,Unemployed,58,1,40800,1,114,174
2009,Male,A,Large,Employed,40,5,48760,1,201,846
2009,Female,E,Medium,Housewife,39,1,8460,1,222,237
2009,Male,B,Small,Employed,23,1,19755,1,69,386
2009,Female,B,Large,Employed,24,1,12100,1,153,984
2009,Female,E,Large,Self-employed,37,0,6550,0,45,11
2009,Male,A,Medium,Housewife,32,3,29930,1,207,2937
2009,Male,D,Small,Housewife,27,1,15515,1,294,873
2009,Female,D,Large,Unemployed,30,9,8800,0,92,108
2009,Female,A,Large,Unemployed,18,6,8575,0,69,10
2009,Male,A,Small,Employed,21,6,8365,0,124,26
2009,Male,D,Small,Unemployed,40,8,23835,1,213,1672
2009,Male,E,Large,Unemployed,31,1,12710,0,62,1699
2009,Female,E,Medium,Self-employed,27,1,9025,0,100,82
2009,Male,D,Large,Employed,25,9,9295,0,69,423
2009,Male,E,Large,Employed,21,8,1910,0,94,10
2009,Male,C,Medium,Employed,53,12,42245,0,170,551
2009,Male,C,Small,Housewife,32,1,8150,1,210,74
2009,Male,A,Large,Unemployed,45,3,22915,1,157,196
2009,Female,A,Medium,Unemployed,41,13,24875,1,245,125
2009,Female,A,Large,Housewife,19,0,15250,1,64,128
2009,Female,E,Medium,Housewife,37,12,11135,1,26,325
2009,Male,B,Small,Employed,30,2,46380,0,110,770
2009,Male,C,Small,Employed,44,2,5610,0,57,961
2009,Male,B,Small,Self-employed,25,5,7015,0,103,1433
2009,Male,B,Large,Retired,63,4,27305,0,236,1157
2009,Male,D,Large,Employed,28,2,17415,1,223,1088
2009,Male,A,Large,Retired,63,3,19000,0,18,327
2009,Male,C,Small,Unemployed,37,6,12210,1,122,172
2009,Male,A,Medium,Self-employed,32,13,15550,1,27,1695
2009,Male,B,Medium,Unemployed,38,3,7285,1,104,41
2009,Male,D,Medium,Employed,21,1,4625,0,92,585
2009,Male,D,Large,Employed,32,1,3990,1,129,738
2009,Female,B,Medium,Self-employed,32,3,20420,0,129,349
2009,Male,D,Large,Employed,25,1,13560,0,148,534
2009,Male,D,Small,Employed,26,1,8590,0,251,883
2009,Female,B,Large,Employed,22,14,35525,0,48,2243
2009,Female,B,Medium,Housewife,31,2,2005,0,190,283
2009,Male,B,Large,Employed,18,0,8495,0,260,513
2009,Male,C,Large,Self-employed,51,10,26300,0,100,792
2009,Male,E,Large,Self-employed,52,7,23085,0,113,41
2009,Male,E,Medium,Housewife,44,13,6620,0,249,354
2009,Male,D,Small,Unemployed,27,3,29810,0,51,143
2009,Male,A,Large,Self-employed,20,0,3350,0,72,709
2009,Male,D,Medium,Employed,51,11,10180,1,26,184
2009,Male,D,Small,Employed,43,4,6125,0,254,916
2009,Female,B,Small,Employed,23,1,45980,1,260,1403
2009,Male,A,Large,Self-employed,54,5,11730,0,223,989
2009,Male,B,Large,Employed,40,6,2890,1,190,605
2009,Male,B,Small,Housewife,31,11,12220,1,296,8
2009,Female,D,Large,Retired,74,13,14635,0,91,875
2009,Female,B,Large,Housewife,35,15,14625,0,69,3
2009,Female,D,Small,Unemployed,26,6,9285,0,94,333
2009,Female,C,Small,Unemployed,28,1,19010,1,222,735
2009,Male,C,Medium,Employed,23,11,22070,0,275,129
2009,Female,A,Large,Housewife,72,7,21630,1,23,213
2009,Male,D,Large,Employed,30,0,25075,0,259,1148
2009,Male,A,Medium,Employed,22,13,6635,0,233,1354
2009,Male,C,Small,Self-employed,41,0,5580,0,74,159
2009,Male,B,Small,Self-employed,39,5,33225,0,34,812
2009,Male,A,Large,Self-employed,31,1,14200,1,170,1520
2009,Female,D,Medium,Housewife,35,13,7150,0,88,142
2009,Male,D,Medium,Housewife,20,0,8960,0,259,101
2009,Female,A,Medium,Unemployed,27,3,9755,1,93,96
2009,Male,B,Large,Unemployed,56,2,15875,1,251,922
2009,Male,E,Large,Housewife,56,0,27135,1,68,435
2009,Male,C,Small,Unemployed,36,15,11060,0,150,46
2009,Male,A,Small,Employed,27,2,3740,1,84,587
2009,Male,C,Small,Employed,31,15,14960,0,153,982
2009,Female,A,Medium,Self-employed,39,6,37850,1,101,89
2009,Female,A,Small,Housewife,37,10,5135,1,130,109
2009,Female,E,Small,Unemployed,27,3,38235,0,185,316
2009,Female,C,Medium,Housewife,37,9,26495,0,273,129
2009,Female,B,Large,Employed,66,9,6875,1,29,56
2009,Female,E,Medium,Employed,30,3,1345,0,259,3639
2009,Male,A,Large,Housewife,27,3,30385,0,26,50
2009,Male,A,Medium,Unemployed,24,0,8315,1,79,266
2009,Male,A,Large,Unemployed,65,4,19095,0,181,171
2009,Female,E,Medium,Housewife,24,0,9890,0,238,722
2009,Female,B,Large,Unemployed,57,3,19565,1,78,476
2009,Male,C,Medium,Employed,22,13,31060,1,24,1757
2009,Male,B,Medium,Self-employed,44,6,34570,0,129,135
2009,Female,B,Medium,Unemployed,23,15,25460,1,33,229
2009,Male,E,Large,Unemployed,21,12,5565,0,45,1746
2009,Female,D,Medium,Housewife,53,1,7780,0,148,297
2009,Male,E,Small,Housewife,47,2,25860,1,101,662
2009,Female,A,Medium,Employed,33,15,9505,0,140,320
2009,Male,D,Medium,Employed,47,7,18445,1,123,17
2009,Male,A,Large,Employed,59,13,40715,1,185,689
2009,Male,E,Small,Employed,41,5,8110,1,103,558
2009,Male,D,Medium,Unemployed,30,0,18100,0,68,1432
2009,Male,B,Large,Self-employed,50,3,31010,1,69,136
2009,Female,B,Medium,Employed,22,6,9750,0,149,871
2009,Male,B,Small,Self-employed,28,0,7930,1,103,559
2009,Female,D,Medium,Self-employed,22,0,49250,0,156,2974
2009,Male,A,Medium,Employed,29,2,12045,0,138,1136
2009,Male,D,Small,Housewife,40,0,15735,1,250,823
2009,Male,E,Small,Employed,21,10,4170,0,170,4647
2009,Male,B,Medium,Employed,27,6,15030,1,56,167
2009,Male,A,Medium,Employed,44,5,4550,1,271,96
2009,Male,B,Medium,Retired,62,3,10530,0,250,144
2009,Male,C,Small,Unemployed,25,3,3375,0,235,292
2009,Female,B,Medium,Self-employed,46,1,6475,1,181,2553
2009,Female,B,Small,Unemployed,19,13,9400,0,213,195
2009,Female,D,Large,Housewife,31,5,24350,1,138,211
2009,Female,D,Medium,Self-employed,47,5,9075,0,68,490
2009,Male,D,Medium,Employed,46,10,24435,0,50,1059
2009,Male,A,Large,Retired,53,2,9575,1,124,83
2009,Male,D,Small,Employed,19,6,9435,0,160,292
2009,Male,D,Large,Unemployed,37,0,17840,0,36,839
2009,Male,A,Medium,Unemployed,49,0,16405,1,139,1940
2009,Male,B,Medium,Housewife,22,6,35985,0,212,697
2009,Male,E,Small,Unemployed,30,14,17735,0,63,929
2009,Female,A,Small,Employed,31,1,6255,0,48,791
2009,Female,E,Large,Housewife,43,8,20415,0,291,267
2009,Female,B,Small,Unemployed,26,2,8845,0,249,3831
2009,Male,D,Large,Housewife,75,12,19735,0,297,105
2009,Male,A,Large,Self-employed,31,6,12065,0,167,242
2009,Female,E,Large,Employed,33,3,10705,1,294,35
2009,Male,A,Small,Unemployed,28,1,40990,0,84,146
2009,Female,E,Small,Employed,32,14,6125,1,156,70
2009,Male,A,Medium,Self-employed,66,10,5375,0,89,262
2009,Female,E,Large,Housewife,24,4,12000,1,62,184
2009,Male,E,Small,Housewife,18,7,7360,0,91,256
2009,Male,E,Large,Self-employed,71,11,22830,0,157,1380
2009,Male,D,Medium,Housewife,38,10,17130,1,141,1433
2009,Male,B,Medium,Self-employed,37,5,18580,1,103,288
2009,Female,D,Large,Employed,50,5,48135,1,91,1643
2009,Male,D,Medium,Unemployed,18,0,20770,0,239,1509
2009,Female,D,Medium,Employed,28,0,34675,0,110,2150
2009,Male,A,Large,Self-employed,45,1,12115,1,121,1165
2009,Female,C,Small,Housewife,32,0,26965,0,249,1295
2009,Male,E,Large,Unemployed,48,2,16355,0,130,29
2009,Male,B,Medium,Housewife,33,6,14240,0,169,711
2009,Male,E,Large,Self-employed,33,11,11840,1,222,432
2009,Male,B,Medium,Retired,68,6,42385,1,223,2157
2009,Male,E,Medium,Employed,29,9,45015,1,61,647
2009,Male,D,Medium,Unemployed,19,7,15965,1,101,1965
2009,Male,D,Medium,Unemployed,18,2,21850,1,148,966
2009,Male,D,Medium,Employed,27,4,29560,1,141,306
2009,Male,D,Medium,Self-employed,54,9,1310,0,45,335
2009,Male,B,Medium,Employed,24,7,7435,1,30,918
2009,Male,A,Medium,Unemployed,19,8,22550,0,37,47
2009,Male,E,Medium,Retired,70,15,47625,1,187,2934
2009,Female,D,Medium,Unemployed,57,1,11080,1,124,204
2009,Male,C,Medium,Unemployed,18,4,1255,0,240,85
2009,Female,A,Large,Employed,26,0,17950,0,163,1058
2009,Female,E,Small,Employed,21,7,16400,0,64,630
2009,Male,D,Medium,Employed,26,5,1195,1,209,1351
2009,Female,E,Medium,Unemployed,19,2,12120,0,38,1401
2009,Male,B,Small,Employed,41,6,14985,0,140,616
2009,Male,E,Large,Self-employed,35,5,12340,0,163,150
2009,Male,A,Medium,Unemployed,29,4,6795,0,68,30
2009,Male,A,Small,Employed,60,5,9500,1,31,511
2009,Female,D,Small,Housewife,23,9,8595,0,50,772
2009,Male,E,Large,Housewife,36,11,5365,0,69,168
2009,Male,B,Large,Self-employed,47,4,8975,1,73,279
2009,Male,E,Medium,Self-employed,30,0,19390,0,139,902
2009,Male,D,Large,Employed,54,13,13970,1,185,3190
2009,Male,A,Medium,Unemployed,48,1,7160,0,170,1349
2009,Female,D,Medium,Employed,29,5,11430,0,233,221
2009,Male,A,Medium,Housewife,38,15,18885,1,275,132
2009,Female,A,Small,Self-employed,44,5,49590,0,167,180
2009,Male,B,Medium,Self-employed,21,0,4930,0,100,693
2009,Male,C,Small,Housewife,37,15,14545,1,233,81
2009,Female,B,Small,Employed,27,12,7840,0,55,287
2009,Female,C,Medium,Housewife,31,11,23415,0,148,620
2009,Male,A,Small,Housewife,27,1,8700,1,249,4119
2009,Female,C,Medium,Employed,28,3,25235,1,270,636
2009,Male,D,Medium,Self-employed,20,3,14350,0,49,164
2009,Male,B,Medium,Housewife,62,15,19550,0,136,1458
2009,Female,D,Small,Self-employed,43,4,24740,0,291,2317
2009,Male,E,Small,Unemployed,29,0,42385,1,156,237
2009,Male,C,Medium,Self-employed,35,3,42830,1,203,256
2009,Male,E,Large,Self-employed,74,4,10750,1,250,73
2009,Female,D,Large,Unemployed,43,0,9810,0,212,496
2009,Male,A,Small,Employed,30,7,9010,0,169,162
2009,Female,B,Medium,Unemployed,34,2,18705,1,157,379
2009,Male,A,Small,Housewife,29,11,4045,0,39,1152
2009,Male,A,Small,Unemployed,21,15,9325,0,84,99
2009,Male,B,Medium,Unemployed,21,15,19990,0,254,1312
2009,Male,D,Large,Employed,33,14,19405,1,275,1648
2009,Female,D,Small,Unemployed,28,3,8610,0,57,131
2009,Female,A,Small,Unemployed,23,12,8085,0,182,1524
2009,Male,A,Small,Employed,26,2,7325,0,170,820
2009,Male,D,Large,Housewife,23,4,8230,1,251,101
2009,Male,A,Medium,Employed,37,4,42925,0,275,1436
2009,Male,B,Large,Self-employed,59,3,13335,1,59,9
2009,Male,E,Large,Employed,42,1,42755,0,99,49
2009,Female,E,Small,Self-employed,28,0,28480,0,212,1714
2009,Male,A,Small,Employed,19,14,39530,0,181,82
2009,Female,C,Medium,Employed,26,9,7290,1,273,39
2009,Male,D,Medium,Housewife,38,1,1970,1,284,347
2009,Male,C,Small,Employed,24,3,18265,0,35,628
2009,Female,D,Small,Self-employed,34,2,17905,1,36,847
2009,Female,D,Small,Unemployed,33,2,26000,1,238,216
2009,Male,A,Small,Housewife,45,1,6365,1,238,794
2009,Male,A,Small,Employed,29,2,7700,1,257,1377
2009,Male,A,Large,Employed,68,3,12805,0,36,685
2009,Male,D,Small,Employed,24,13,29110,0,124,34
2009,Male,A,Medium,Unemployed,31,0,26060,0,91,4315
2009,Male,B,Large,Employed,47,3,20705,1,175,47
2009,Male,E,Small,Self-employed,19,0,42715,0,184,4433
2009,Female,E,Large,Employed,43,8,39770,0,119,1208
2009,Male,B,Small,Employed,23,0,23750,0,32,227
2009,Female,B,Large,Self-employed,65,10,21660,1,178,332
2009,Male,A,Large,Employed,47,0,18580,1,101,121
2009,Male,D,Small,Employed,20,5,2730,0,72,1352
2009,Male,A,Medium,Unemployed,18,1,18930,0,168,295
2009,Female,D,Medium,Housewife,28,8,18705,0,236,266
2009,Male,D,Large,Housewife,27,5,8635,1,111,574
2009,Male,E,Small,Self-employed,29,1,4825,1,55,857
2009,Female,C,Medium,Unemployed,39,0,5470,1,273,41
2009,Female,D,Medium,Retired,67,14,9135,1,130,235
2009,Male,C,Medium,Employed,18,2,10785,0,26,1768
2009,Male,D,Small,Housewife,51,10,15560,0,167,146
2009,Male,E,Medium,Employed,44,0,1050,1,124,388
2009,Male,C,Small,Employed,45,1,12685,1,28,440
2009,Male,D,Small,Employed,28,12,14685,0,94,100
2009,Female,D,Large,Housewife,65,5,8220,1,130,838
2009,Male,A,Large,Unemployed,19,0,1220,0,104,2724
2009,Male,E,Medium,Self-employed,37,12,8875,1,294,396
2009,Male,C,Large,Unemployed,45,4,25105,0,103,13
2009,Male,B,Medium,Employed,30,2,41970,0,130,474
2009,Female,B,Small,Unemployed,22,0,42465,1,153,982
2009,Male,E,Large,Housewife,28,1,27240,0,95,344
2009,Male,C,Large,Employed,18,1,15725,0,28,326
2009,Male,B,Large,Self-employed,54,0,14580,1,129,176
2009,Female,D,Medium,Employed,41,0,8065,1,184,36
2009,Female,D,Medium,Housewife,51,4,4675,0,238,18
2009,Male,D,Large,Unemployed,29,10,14235,0,18,350
2009,Male,D,Medium,Housewife,26,7,4385,0,73,313
2009,Male,A,Medium,Unemployed,35,3,46060,0,58,1474
2009,Female,B,Small,Self-employed,34,2,16975,1,62,490
2009,Female,A,Small,Employed,29,0,9505,0,84,2557
2009,Male,A,Large,Employed,26,9,16025,1,25,251
2009,Male,C,Medium,Unemployed,21,3,4395,1,72,207
2009,Male,B,Small,Employed,56,5,13300,0,122,268
2009,Male,B,Medium,Unemployed,19,0,6820,0,124,1893
2009,Male,E,Small,Employed,30,1,35975,0,68,111
2009,Male,B,Small,Housewife,42,5,44885,0,113,222
2009,Female,D,Small,Self-employed,30,10,29180,0,251,813
2009,Male,D,Small,Employed,20,9,22610,0,222,509
2009,Female,C,Large,Self-employed,29,1,44015,1,270,475
2009,Male,B,Medium,Employed,50,8,8945,1,69,903
2009,Male,A,Medium,Self-employed,26,0,31190,0,223,771
2009,Male,A,Small,Unemployed,29,4,26760,0,178,5408
2009,Male,B,Medium,Unemployed,27,1,13915,1,57,453
2009,Male,E,Medium,Employed,46,0,20910,0,245,374
2009,Male,C,Large,Housewife,25,2,9630,0,180,699
2009,Male,E,Medium,Self-employed,18,12,8150,0,103,712
2009,Male,A,Small,Unemployed,55,0,12060,0,50,688
2009,Female,D,Large,Unemployed,34,9,7865,1,275,59
2009,Male,C,Medium,Self-employed,23,14,18775,0,68,314
2009,Male,D,Large,Self-employed,26,15,3810,1,36,309
2009,Male,C,Medium,Employed,42,1,7980,0,251,897
2009,Male,A,Medium,Employed,34,1,16315,1,163,31
2009,Male,B,Medium,Housewife,32,1,27340,0,26,52
2009,Female,E,Medium,Self-employed,70,12,7260,1,38,393
2009,Female,E,Small,Employed,22,2,21550,1,170,489
2009,Male,B,Small,Employed,26,8,11070,1,178,1351
2009,Male,C,Small,Employed,20,0,11005,0,46,336
2009,Female,A,Large,Unemployed,47,0,8230,1,141,461
2009,Male,C,Small,Employed,23,3,24295,0,71,1509
2009,Male,B,Medium,Housewife,35,2,40760,1,57,118
2009,Male,A,Large,Unemployed,49,0,5705,1,233,2165
2009,Female,C,Medium,Housewife,46,8,17970,1,291,1139
2009,Male,E,Medium,Employed,24,5,5670,0,130,1592
2009,Male,E,Medium,Employed,36,11,39145,1,40,258
2009,Female,D,Small,Housewife,23,8,6820,0,38,1615
2009,Female,D,Medium,Employed,37,1,7430,1,84,1189
2009,Male,A,Large,Employed,19,3,10475,0,26,2247
2009,Male,C,Small,Employed,39,8,9815,0,259,325
2009,Male,B,Large,Self-employed,28,14,26585,1,24,512
2009,Male,A,Small,Employed,29,0,2890,0,45,1300
2009,Female,B,Small,Housewife,33,3,11365,1,157,406
2009,Female,A,Medium,Employed,25,4,20840,0,213,167
2009,Female,A,Small,Unemployed,19,0,11720,0,238,1431
2009,Male,E,Small,Employed,27,2,28860,1,107,2277
2009,Male,B,Medium,Unemployed,52,3,5925,0,209,575
2009,Male,B,Large,Employed,26,0,7235,1,250,1729
2009,Female,B,Medium,Unemployed,21,2,4055,0,149,782
2009,Female,D,Medium,Employed,28,13,14165,0,25,195
2009,Male,A,Small,Unemployed,24,5,14580,0,148,1067
2009,Male,A,Large,Self-employed,63,1,23760,0,64,750
2009,Male,D,Medium,Self-employed,18,1,3460,0,18,320
2009,Male,C,Large,Unemployed,48,10,31575,1,50,77
2009,Male,B,Medium,Self-employed,37,2,18625,1,16,744
2009,Female,C,Large,Employed,34,1,35145,0,30,46
2009,Male,A,Large,Self-employed,35,1,11650,1,55,767
2009,Male,B,Large,Unemployed,26,2,12900,0,153,3301
2009,Female,B,Large,Employed,31,2,25035,0,170,865
2009,Male,C,Large,Self-employed,44,10,10545,1,70,561
2009,Male,A,Small,Self-employed,21,0,1415,0,122,301
2009,Male,A,Medium,Employed,18,6,5295,1,212,125
2009,Male,E,Small,Employed,39,14,10975,0,24,880
2009,Male,E,Small,Housewife,45,0,9295,1,290,631
2009,Male,D,Large,Self-employed,47,9,22340,1,254,883
2009,Female,A,Large,Housewife,44,4,4175,0,213,898
2009,Male,B,Medium,Unemployed,38,0,32750,0,130,924
2009,Male,C,Large,Unemployed,48,5,15375,0,30,194
2009,Male,B,Large,Unemployed,25,9,8970,1,29,21
2009,Male,D,Large,Housewife,37,4,35975,0,122,68
2009,Male,B,Medium,Employed,41,6,7095,0,64,893
2009,Female,B,Medium,Employed,30,0,18295,0,275,420
2009,Male,E,Small,Self-employed,50,5,26745,0,129,2492
2009,Male,E,Medium,Employed,18,12,42175,0,139,21
2009,Male,A,Medium,Unemployed,37,1,47605,0,212,309
2009,Female,D,Medium,Housewife,40,0,25740,0,233,436
2009,Female,A,Medium,Self-employed,54,4,16050,1,124,123
2009,Male,E,Medium,Employed,27,0,40615,1,182,364
2009,Male,C,Small,Self-employed,28,0,29800,1,157,343
2009,Male,E,Medium,Employed,41,6,21810,1,202,1258
2009,Male,D,Medium,Employed,46,3,10410,1,138,169
2009,Female,A,Small,Unemployed,19,11,8395,1,238,1182
2009,Female,B,Medium,Self-employed,19,0,9140,0,201,4287
2009,Male,A,Medium,Self-employed,41,0,30005,1,141,1203
2009,Female,E,Small,Self-employed,22,7,19150,0,79,20
2009,Female,D,Large,Retired,70,13,26885,0,26,602
2009,Male,D,Medium,Self-employed,56,13,30525,1,271,854
2009,Male,C,Medium,Self-employed,20,1,5145,0,259,443
2009,Male,D,Small,Employed,30,7,11525,1,207,1385
2009,Male,E,Small,Employed,28,0,11485,1,29,405
2009,Male,B,Small,Employed,21,3,17175,0,125,181
2009,Male,D,Medium,Employed,20,2,16775,0,101,2879
2009,Male,D,Large,Self-employed,46,14,12620,1,181,28
2009,Female,A,Small,Unemployed,35,2,10280,0,31,199
2009,Female,D,Large,Housewife,72,2,18100,1,282,831
2009,Male,A,Large,Retired,75,1,16710,0,66,2482
2009,Male,E,Small,Self-employed,24,3,25220,0,61,6
2009,Male,A,Medium,Housewife,42,13,23350,1,115,99
2009,Male,B,Small,Housewife,44,1,19970,0,92,478
2009,Female,A,Small,Employed,32,13,11490,0,57,684
2009,Female,A,Small,Employed,20,2,8530,0,182,1645
2009,Male,A,Medium,Employed,18,0,29315,0,67,1658
2009,Male,C,Large,Self-employed,74,9,18990,1,28,382
2009,Female,A,Small,Unemployed,34,0,26175,1,84,261
2009,Female,A,Medium,Employed,39,4,27170,1,83,134
2009,Male,A,Large,Housewife,42,6,8730,0,23,174
2009,Female,A,Small,Employed,20,6,14670,0,260,2584
2009,Male,C,Small,Unemployed,23,3,9355,1,170,1864
2009,Female,B,Large,Self-employed,29,2,2320,0,28,1174
2009,Male,A,Large,Unemployed,39,3,23235,1,17,1653
2009,Male,A,Small,Employed,39,5,1445,0,62,6705
2009,Male,A,Medium,Housewife,74,0,20990,0,64,641
2009,Female,A,Large,Self-employed,46,0,18235,1,157,314
2009,Female,B,Large,Employed,37,4,19745,0,59,1948
2009,Female,C,Small,Employed,20,3,47340,0,291,309
2009,Male,A,Small,Unemployed,23,3,4290,1,285,420
2009,Male,B,Large,Housewife,67,9,26500,1,23,110
2009,Male,A,Small,Employed,18,0,7830,0,225,2128
2009,Male,E,Medium,Employed,19,15,21385,0,223,34
2009,Male,B,Small,Self-employed,19,12,26150,0,93,49
2009,Male,B,Large,Housewife,30,11,8675,1,33,31
2009,Male,D,Small,Self-employed,33,14,47270,1,260,344
2009,Male,A,Large,Self-employed,20,0,11410,0,101,3390
2009,Male,B,Medium,Employed,37,10,18265,1,26,134
2009,Male,B,Medium,Housewife,35,14,18705,0,291,424
2009,Male,B,Large,Employed,20,2,10855,0,150,192
2009,Female,C,Small,Employed,29,1,6635,0,99,877
2009,Male,C,Small,Employed,23,3,7720,0,84,182
2009,Male,E,Medium,Unemployed,34,15,9370,0,71,734
2009,Male,C,Medium,Employed,24,2,8075,0,88,38
2009,Male,C,Small,Employed,21,0,21335,1,254,74
2009,Female,D,Medium,Housewife,54,6,32385,0,66,400
2009,Female,E,Small,Employed,25,5,22840,0,60,652
2009,Female,A,Small,Employed,28,0,2870,0,178,284
2009,Male,E,Medium,Employed,19,4,14030,0,103,3454
2009,Female,B,Medium,Employed,21,11,13070,0,260,8577
2009,Male,B,Small,Housewife,18,2,20675,0,92,1600
2009,Male,D,Large,Unemployed,33,1,18670,0,129,2662
2009,Female,B,Medium,Housewife,22,13,5555,0,148,622
2009,Male,A,Small,Housewife,39,6,7840,1,76,503
2009,Female,C,Large,Housewife,51,2,12930,0,149,265
2009,Male,D,Large,Employed,23,10,15490,0,86,1480
2009,Male,C,Medium,Employed,22,12,34080,1,26,382
2009,Female,B,Small,Self-employed,22,13,15785,0,133,118
